GHNHolderAddress	Quantity	PendingBalanceUpdate	AHCHolderAddress	Quantity	PendingBalanceUpdate	BAYCHolderAddress	Quantity	PendingBalanceUpdate	MAYCHolderAddress	Quantity	PendingBalanceUpdate	MGHNHolderAddress	Quantity	PendingBalanceUpdate	AKCBHolderAddress	Quantity	PendingBalanceUpdate	ThePlagueHolderAddress	Quantity	PendingBalanceUpdate	SSHolderAddress	Quantity	PendingBalanceUpdate
0xec2017fb801e7f24e56ad9d32148b11c8e86cdf4	1	No	0x2d0e750ac163d75054e880a26e40b42eafc9f217	2	No	0x0cacf8cacfc31b3ac12143b03065317696bda974	2	No	0x68663fb06b6e718e7026aa1c2ddbc4e97ccd6c5c	3	No	0x9c0624e4ef57482f861f92902e7f235adf4c7fed	1	No	0x1b9b878b6a05119211697e0184a492b8f9194424	2	No	0x93e79a15d446907d058a4660cd09f4a10b6ccebe	3	No	0xe5bc4cd039df48fbcee5e1e7accb0e4eb26fa63f	1	No
0x71ca20db2b67a5b95fd89b474361211ac96d129b	1	No	0xd37dc0e6d626a010ae0b7f6b99489cdf2ae0dfe8	2	No	0xb7d25b079bdeb8a20bbc72daeee20c3bd4dd809b	2	No	0x321e914758dd377a5ffec2fa0b64e5ef8f84537e	3	No	0x42f2ab8660e89c676b49bccb41de6b8f41c51e08	1	No	0xf8e617076df65580984cca7585cf706e8a50c0f4	2	No	0x4356d5e5650ded3d99efa26b6007d0bf1183491e	3	No	0xbc3c5df9f57900e282339f0d4f472996afeb4164	1	No
0x080feafb0e0101228da57c29470dc5c762ad8096	1	No	0xc4b4446519c7438f3d9e13a209b0c707533b1e26	2	No	0x7e5474cd10743ab90cafba6b0f2aaf020b12ee18	2	No	0x53a0acd9ded64754899288b9eaeabff04ac871c2	3	No	0x507068f11b47339b16190bc04b7543bdf2b0165b	1	No	0xae51d3052a04b266be82e964caf46f7045087aef	2	No	0x0fae76a1a7ced738b9e2b6e2ff6b84bbbcb82e68	3	No	0x2161f4418ad476f15a9c921ba235ad4dcf756e3e	1	No
0x9fb99fd15adf83a4f4efc0fd1412801a95a9fd14	1	No	0xe358594a7177e4ed3de2c9883b2dcc63036821e0	2	No	0xf6f62bab35907565c5ad3d4c1093b7f90762c021	2	No	0x1a7cd5014dc1d0f862e25fca55ee43fd23ce81fa	3	No	0xe42d99bc9b47071e15e5801cbd0ae55639bb189f	1	No	0x986b4c40603e7c7aaf453c0adc8da19a1ad4a397	2	No	0x374309d56b3e75bc633f1172cf68781cd476048a	3	No	0x4e8900779ac803c73c4a6a21ff01c69c37d51ca3	1	No
0x93caa648c8a7b42a7c384201fe68d014e3b6d991	1	No	0x9a66b0cb558fee100fb0d3a50487e5e016568a41	2	No	0x99a6c15c77aa3b94cfd771853945fb80342b8b2a	2	No	0x0fd144793b46a157549c54755f71f91ff19af972	3	No	0x9a4c911f6ebed454d1f4455129dd539e08e870a8	1	No	0x967d5f36e0ec86012d57cf06ba02e7232997dcc5	2	No	0x5f85e4ee386cca5670bfb12d2b9b6142ed16d838	3	No	0xb364dd01a71e411391045ab40574cec53ff617e1	1	No
0xa05193a2710bcd9ee95603aed82aab905cfdd209	1	No	0xf1577c49887c832ea57cc67374ef3e12380c413c	2	No	0x29f1abd903f2293d062307d1ff4e25697a05986f	2	No	0x0584c03c894cc9cd11996c4fe3c1b5b5147b8fc0	3	No	0x087cefd02cec1522345c800f7b7573ba9d8ebbed	1	No	0xf2cb05b0ae3923c3b6ac786542ddc3722eef8c6d	2	No	0x258cf235c6a45e540e7ab8512904027ff73ba63a	3	No	0x3196e66082b8f48e56c96bd7c950c790832903a4	1	No
0x343f115078ecedd7659087d4b78fef0f52ac924d	1	No	0x0f0df808f1226a156668e74220ef460c058561ba	2	No	0xb140c83796795709b63b958924b17054dc2b8b0b	2	No	0x4313cc09a076e341d1334ae34c35df20c0bd8506	3	No	0x1c192f00bd07fb4e6601105a240e00b67f27d736	1	No	0x8e422ee37e26c7a50f10df8f17025c1d03c49d66	2	No	0x2ffcb66c751315191168df54e8e0afd06fba1df5	3	No	0xe6f63fa45c043665797869ec42f3d4f4b2b855eb	1	No
0x6a177a4c5f5d6563608be64b0af412c5f6c77238	1	No	0x10b629ec4f213f5121eedb6d12ed2c941dcb77d0	2	No	0x3b7a15a8d8477e898cf02020303b72b8cf96975d	2	No	0xbc37277871ab83b83b6e77a8419ac5cbb78d5cf1	3	No	0x8d86672e1ffee1b9af94e2ad71866934848c44fd	1	No	0x1b2d311fa374f169d92da85fcf5de4c83e292333	2	No	0x194701ef55447b1160067ce833c07dc1910b852e	3	No	0x747f8551e75df0e8f23698d5babcfd9294415aab	1	No
0x24dd57828aaef59d9b8d01ea9ea794d29671dedb	1	No	0xbe7a4f808c8d8d89cef1a32d6cfcaecc78eb4e62	2	No	0x1db006326b09c2b81c9189ce76c520be5a4c9f8f	2	No	0x14fb761f392299fa6a8d0db05d1781948fe74b0a	3	No	0x05df207c31a393fe4ddece3dd48f00613727ca4c	1	No	0xcd1d39a325e96f3a6bb509d42c66e73b84555d3a	2	No	0xa460e509c7b6cf769e46ff97f42ffab6fbc0316b	3	No	0xa472ff02842ebe3a0fb4287aa9d0d74c0a88d632	1	No
0x28647867af760317735e0c88db4761e2fa916d1c	1	No	0xdab70bfc55f72fd4e473fec9d9e90dc6cc6d7d31	2	No	0xfd91853c3026357bb8b267b329a489312bb7ccb5	2	No	0x33e0148be1d52ff70f24307afcdf563132286644	3	No	0x9d90cf1a2e355bfac6c321cd60c587d07650c556	1	No	0x5e31ecdd7bced310b2f4801eaea93db33cee6809	2	No	0x55db1f4688be48e6bfd58e1a4832510773feb9a2	3	No	0xecf02b27e4f6ff7e3c609652de4b37f65a74d86b	1	No
0x2aa7dfcf7a60cb2f8c97f7287e63861c9eb28d13	1	No	0x2ae7fab0213b17c1475b46b301d9c39a80ab2d25	2	No	0x2d2767ecff71d594823ef329a82ddb9f318cfe4f	2	No	0x5aa8ae90fab7c81c80e4b7803e2feb3c00e0153a	3	No	0x3a4a06e4f3801792bebc177d87481b1fc6d9f750	1	No	0x0cd0f468eb477b8e946ed26212b7df040a078bcc	2	No	0x161ae0ffc65094dd7893354ce00bbde288649b80	3	No	0xae0169a43d15c1208bd6f7f3d77e556a1ec50f20	1	No
0x13204d4b7ca8ecfaa809722132ead8c71a3b6047	1	No	0xe052113bd7d7700d623414a0a4585bcae754e9d5	2	No	0xaf5e4c1bfac63e355cf093eea3d4aba138ea4089	2	No	0xef580b387e9dfc50fbb07d30667abe0e7c8cc833	3	No	0x650929e4d09e2b07ef919f26e9cf87b44a1268f1	1	No	0x69852415604cc67b5e96f9f92de7a81959673d81	2	No	0xf5a800d38db2043957fbf80f8ae253ccecd22919	3	No	0x57bb6db4ddd352589c0fe138c753b1f62cb6933c	1	No
0x382cbe0a36f1088c190818e3d9050987375927e4	1	No	0x42cc45230340106228a47e16b0f1e555c551e2b0	2	No	0x277238513aa94c7fbc52fe5000da62e577466015	2	No	0x3835fc0a7c1c34cc819aea2affedc080868f90c3	3	No	0x7df3e217f446c388a903d76b11ab482b5934ae5d	1	No	0x3f59052ae064e2467fdbc0e6a9f96a79526b6e21	2	No	0xa454daff2609603b169e6290fe69667705ed11fb	2	No	0x28a71e8a40d6c1959bec2c2d518af67b1fe539cc	1	No
0xbc7ccd10d2155121b914e316aa3570e422f591c1	1	No	0x2dd0f066778ac18c5d5550c6ad74f0ed3e488c27	2	No	0xa607bd4f312128d3c7448ad67fda4039983ee9fb	2	No	0xef4b003f13e67f307e7f0f43838cecee53a57dfd	3	No	0xf87d8589192348f7c4aa49e7d94f3cc2563379e9	1	No	0xed1295112eac30e7cd226bcae4845c328d8d5309	2	No	0x427bfc5bf9d6338c405f3dd54614f048e13c4176	2	No	0x92ee621fea5f6013a58defebd99fe5a147ce4b44	1	No
0x621b8e4ab16e07e4cf0d7d5245d3f343411e6f42	1	No	0x74f5845ae15fc6884c1659f9737e8cdb7620e499	2	No	0xc17ab082cb94376e07e002b9a3dc5edef1f8a0f5	2	No	0x04c7b6fc8cc7f58492e75a1b550c606d3381ee02	3	No	0x1a3718958521077e8e49a9e7c122aded0ea6a78f	1	No	0x5fa556714d65265e846685ea88e4d317f8a6e580	2	No	0x1e3839b307f2bb3ed5724e40429d981b01345bd1	2	No	0xc6e999fccf8bc1cd8befcfa10cf2cc1f3b2612e2	1	No
0x1354075cd28774e7d952f3bb786f17959d8c6b61	1	No	0x08c27cf60d4422a32df27420803cd729ceb5bb63	2	No	0x7258face960dbd2aa375c4ac96c8738ba34ded9b	2	No	0x93f4b9b6ca1dd512957d41abd49d427e8e3e9cf0	3	No	0x6c9d983d5a3e346299077d0e62edaf8be06349ac	1	No	0x922b7c3529c5958c7d71bd216a53de5fd433bd40	2	No	0x27f34efb81ee87c25c69dcaca773adf0a9ca0a37	2	No	0x5f98bd2e7dfc4b0df6d051a0524d6fd2ec75bc2f	1	No
0x35d51c6ab5c6b91640e1a8c177288f491ad5fff5	1	No	0x5718b42614a5bd0a4f9eae2d50427d37c8a12591	2	No	0x0f732cd6a97330f7c5fb4f41199f1bf1229ed179	2	No	0xf9bb284f819c0c3663df3c0921cd2f733b9efa5a	3	No	0x663205301efc4c13f8e09a4bc8a2382046b6c27e	1	No	0x544c40d50a85ea5f598e675c56d97c82a6ee60e3	2	No	0x9517ab51163b7bde514b0f01114eb2cf7042c70c	2	No	0x4461519e4af1821939e8c1bb88641de70f813cb3	1	No
0x890e6de863cef74c8a1f982e72e8336ec35f67d9	1	No	0x0bb75bef057da63a0ae4b25fe9adafd35cd92b87	2	No	0x03c08dd25b3ae478a05e0f02420fcd9a8cd8b9e3	2	No	0xd45e1d24e3d84a43eba0d6cbccde9c3ea6a05b70	3	No	0x4eeeb6c07133a8fbd63681403bbc33fd23ce0b68	1	No	0xba3b94e8bd0b29c7027094658530cb0c895cc2df	2	No	0xf5ecc33dce126d07c12fe8faa3b8f3a6294b2d8a	2	No	0xdba5e808593f9438963c0414a225ceaef40ca1e5	1	No
0xa604e429f26d440e4742b25bce05f3f3857b221a	1	No	0x8f8da0fff1d4fc04db8adfac9189b09d67b6806b	2	No	0xfa51fde92bd01b1acbfe396070b89eecea26fde5	2	No	0x7f2dcfa086cbfc0bfff65ac6bb99d78808b1f1e0	3	No	0xa2142ba6aea99cbc7b80dd1385bd5c22038d7736	1	No	0x5640606fb2414eb054c54937053a350f3c68fa08	2	No	0x9b9cc63626692b73b65b315cb586a7b543d3391f	2	No	0xdc2ec50617f7ddc3846c75d6ae30ffaad4eb467a	1	No
0xa065774c65c226d5b84498c0f2b354f99b778338	1	No	0x006b9642f7ec065c8c1e60995582dad1d9a69cd6	2	No	0x297e3e1b23cdf212d93885cdea78fad626b31cb7	2	No	0x97d1dbf04364163b3b26efba2f704dec1e2ffac4	3	No	0xf54d38fc6f176156da13a487a61df8bf67134bdc	1	No	0xbfc9b3c36423889edd6f2a743669041d96265b10	2	No	0x7789571edfb42a3edda9aa513b646ddb0b4ee4c9	2	No	0xbb4328edda040d7e24486ca95b1025d371cc3086	1	No
0xf36a9ad78342df24ba49add3b9bd90579bf8c0ab	1	No	0xc845a7534e6bce4c5dbd1074dd89e666185957c7	2	No	0x8521c7ffa99ecfab16036c4c0b8de9504ef39f56	2	No	0xe124c293e3b270e2cc97f7e6a3b26bf5a9d9fdce	3	No	0xa5db12df06dff9d60567ab6a4f0d9382051ee3be	1	No	0xce3ad3a7f88764e3a138d9c417678a5598d62bd0	2	No	0xc94b330bbf77ad11f49338eadfb34a64009f2777	2	No	0xb5914c9fd4732f60f8716282c557093dc343f729	1	No
0x8d384ca5e5e07f1afae406158cb9930a11cfbc51	1	No	0x71f494b08df932c87252b1129c24b45a5e77a9c6	2	No	0xde18f782db59a4f79ee4962fb0b94fcd461ebad4	2	No	0x3a9c5e9e0e98e694762e76d21ae0565e40d0fa72	3	No	0x6a7a9ea0f5194c6511457b763c236a83d18bb947	1	No	0x9cbe376bd461c3d4e2511f19f890073f1be36898	2	No	0xdb6958f73aa1cbfbe26eb4c104038594a4602ef6	2	No	0x914584d8778c55861fb98ee0c8881c84607f5b18	1	No
0x93d56ed4dd2e9f3f914b06e9aa9dd18bac07c6bc	1	No	0x37f3665bdd443156c4ae0a148a5806abfccc22a5	2	No	0xdbeb4574b68c9992207cc86d39f94a783afe78ab	2	No	0x5fc0e1c0296ffb6cd33d771d92c38fa28633d83c	3	No	0xa87b614b800338acbeaa9e5b92037a5f6c5e4dd8	1	No	0x77b7963e1d351d526bc5b42bc60973cc60d16180	2	No	0x2110c2b05e787d28fddbb30994907fc896072ec9	2	No	0x856d3733a34af6b575a4bb210eb90aa9947d32b8	1	No
0xfbd47a9f50289340407116e8ee4a02144c6ebed0	1	No	0x2f3a8b76d28d0755e1facc2c0ec84fdb0a18d175	2	No	0x3739479bbaa53c88ed42a1dd90b3248689b90fd1	2	No	0x7f61689b38dc080fffb71d254f89a44d7806a3fd	3	No	0x34ad5259263c549c18c6c1c5e5e3fa1890390ca9	1	No	0x8c41397323f17f32503e9a98999edfd5ee7d0423	2	No	0xe4bb6f84e5353ce688955d1a17a6a3e3f4cc1106	2	No	0xaf61c1c5057fb701cf5f4aacb9ce843bcd349ff4	1	No
0xae03a441a2d956e23aabced074540f51862f29bd	1	No	0x8b2a997b03150e244c934aed4697e7b521a71f46	2	No	0x1af51443786cda4acec860db8d1344ff9b03ae3a	2	No	0xa720ddadb66cc4c1073644d7fe471c9115de308f	3	No	0x9885fc1249a31966fa729c206f978ce6fbd9cc21	1	No	0x9d9917a36f9bc91caa8a82c640a7e0ab93c1a594	2	No	0x04edd2176dd3fcfd0d66a2c79ac588b012810359	2	No	0xb7dd526d1edcd81b452465cc3883f2ab495348b2	1	No
0x8945ed79458126951d1f88e85d90b4643d539e53	1	No	0x312238ecf6b8ec69645912a5d67bcefc7a9a82f5	2	No	0xa5ef57153e4fc2a23e468efe68e7e24e993364fa	2	No	0x2394fc732f7a1d93e0f9a4d6edb4fffafb1593fa	3	No	0x697239e4ea375f96bf4fb26438019ade8a1d724b	1	No	0xee5040483b8cbf43cb81e8be934599f8fa81148d	2	No	0x489eccee6e0e9878261ceb330fa104fd4865f034	2	No	0x41892eeb2cd1953849234e6fc23b2f46d4b55024	1	No
0xd400b45ac78999af19f840a1ba9d08de99699cda	1	No	0x631aa114c2d7600e997d7c7d1229cf4f247c5009	2	No	0xe785aafd96e23510a7995e16b49c22d15f219b85	2	No	0x28f597801cbe0c7ad1890807ef5c539fc002476a	3	No	0x77452386c161fbbd1b5d83c80ca63bdeedefaf10	1	No	0xda85661158d1d2b2d1dec7f7197ed350c8367ef6	2	No	0x1163e4799afc0925fc19e52daedd4763a9e5bdfd	2	No	0x776fb1888319c61bfed008b42a078e9ee4d9c252	1	No
0x4f65878554b2cb643d31e034ff9947b351acef4c	1	No	0xaba4b31d44afcfa172457fee97843eccd3b46be9	2	No	0x88a92e9e9475366d50ba2b086fdbe40ad65baf08	2	No	0x7d02cabd6a9f76e4cda9c7fa05c0bb0fe0c715df	3	No	0x7c46bbed479f791071201ac995e9f3e1bcd00c07	1	No	0xe6335a390f0d1e9bba6813b55b6e97d21f0d1cab	2	No	0x7047ed35c4c2c89360616cb13a42f6fc378a404c	2	No	0xb240ea6446c5c2584fc8a87d74c99e594a4e3dba	1	No
0x47a3fb8a3ad51603897f170fcf514445b070aff4	1	No	0xfb07c3181d1be971c2956a0959593c55b3b2e064	2	No	0xa685daf7238cd06fb8f9358084c6178335681aeb	2	No	0x4d9e86a5ac368aa4df0473ef07e13ec2fbe04025	3	No	0x837465b59b621cb8d7bc39dff077697b9821f41b	1	No	0xc9cc85d6a45ddc91ebca87c6ba86f5993821c5a8	2	No	0xb415b89f49a6250250541ba89273fabfee29938f	2	No	0xa869886d4d6767733e9ee0795861537ae9a2d1be	1	No
0xcfdb741a25faa5c145eaa25abe759d5e2a7267c0	1	No	0x59f679c45bca82d6a05e06e942e145da65770e8d	2	No	0x58f1dc32fe7a1bb8af4ecbc09c22c0455d5febc3	2	No	0x424469c7cc22d1086fb5b2ef939cd1c20e0b7df6	3	No	0xae11e23793fa21da0d8dd35d6505a5821e37dbdf	1	No	0x18ebc1558c8da03c46f5e4db0514a78352e3b240	2	No	0xb1c784a6aacfd3e170eb4ddb67f48d619034baca	2	No	0x0b12da1c4de365a13ca09f06b023942ee72eb075	1	No
0x47f820f98978c8eddd5455581b0a93014f0d335d	1	No	0x969fa39f580aa68e72959fa279c8576da34e56d9	2	No	0x9380009a35d63246eee35efcf139e6610fe77ed3	2	No	0xc3dc39549f5a65def3dee961a00e2e86abc7fef4	3	No	0x6c764fc4feff88d5a1df29ae319eb857e773543d	1	No	0x1544d2de126e3a4b194cfad2a5c6966b3460ebe3	2	No	0x769c2f134567ff2a889083d248bf33a28abaf5bb	2	No	0x6a7baaab52ad5a7e18c9109ec0aa9a43a395631c	1	No
0xad82aecd14d42aa19f5b6175e23937f33d25babe	1	No	0xe2bf11b86b95358fa07a48f212b44991ef6d1dc8	2	No	0x5f36bd75cbde93f59fa7acab29d305312059d4f5	2	No	0xa210887b0c79639d6909fde3ce0458cfd57bf23e	3	No	0x11160452b01d5f489761f85dde4ad3c1e11f0402	1	No	0xc9272444bbc014c30229d9d0fced2a600d15cc4a	2	No	0x4249ce93447f6b9a42412c7a384443dc341d4e82	2	No	0xe3e1c217e7f4a358c48d1527c577a5b7e3b27149	1	No
0x0f7c4cb03350d17eaa44288524ce1f39fc0d440c	1	No	0x2d4032d9b1843073aad3b8192ac03822060c89eb	2	No	0x21587b4030e875e9d9b70f38e314e8e2a8b29b9a	2	No	0x8cf488240aa2a231a149b0e69e6862b61ad78e01	3	No	0x8115949804c22e03c95349a67c038c55730a4ba3	1	No	0x10c22019362894625f891405999d34dd622c8639	2	No	0x2277545991381fc9916a2a2678a4fcf5027fba0e	2	No	0x9520a91d445fc83ef6f907592e9a86d9219fa702	1	No
0x081f805d508d6da10b4147d5151481718911365d	1	No	0x79b23ef32752709550987eaea081351a9577b021	2	No	0xd29c634775aac291e9a7f8c2c0e065706ff2b3f4	2	No	0xe200cc1d2b1af4c612a7230397a532f633af6e4a	3	No	0x3531bbafa118df128e797f5aa37035a1d1795515	1	No	0xfddf8e3eaf663dc5e9d6dbbd061c554f7c0e183f	2	No	0xfb945f53de110bb7a1f333800a2667193487d9b9	2	No	0x403b9d8b8f53ee059cf28fb2f43275f8dd8269b5	1	No
0x153d5321dfd465bd4a25e5695b4f044d01c80a90	1	No	0x124eb9181eaba7e5bdfa35abeb6faad9894ad04d	2	No	0x9d0e82a37eedcd827be96a0f56b424dd3a39b1fb	2	No	0xe10c8e331173484e8e296d6a68dd029ad1489958	3	No	0xb3bb00e6b1d6f8b3a73578b36378aa5c822721a0	1	No	0x737c2a78660e8cf182cd200abb8f9f297dccfb0f	2	No	0x68b7ea5bab27c42be609ac02505e1120ced72a7d	2	No	0x2a69d12f42ebc78e40ff656c7cdc842ae4404c52	1	No
0x800e944d8d67941fe3ed78fadc6294ed688760c7	1	No	0x2c0750d801a0c2f443599d0db0e32a4c529a4188	2	No	0x8d4169929c0c73a93684b23dc8b7a72d48f2fc58	2	No	0xc0fce145657e779b6c89cd141efd93401c62ae6f	3	No	0x429875c401d9d4e108aeb5800035f66d848a4375	1	No	0x4b6a399a0bbdc72f9265415b2d1723d727e580c1	2	No	0x074587eb41c87fdcad60737f277d19fa741effea	2	No	0x8c8f8bcc4ec787977d6c2c895724865037edff1f	1	No
0xf58d92a20003c93f946db244a8d64cddc17d0f20	1	No	0xc71939ff6aae3c5ec4c90dc98dd0482df09dc31b	2	No	0x596c3cdfadf9ee6cecc0845a13536f6b38f74982	2	No	0xf66334dc6fdd94e7010cc103e1718ccabff0dabe	3	No	0x64ab48ea8c549dd95f89fe9a04e75090db60f3c2	1	No	0x68bad003ecbe6d9688c078a403d074ad76434083	2	No	0x13c15d4a5b09548a07e4a7575fe87a7633e40e48	2	No	0x6ae83c860a5629c7c668c1b4f4886e6348cc6506	1	No
0x5cfffea3f7961901e2ecaec8f65005cbb1044c63	1	No	0xcc844bbb6a48d27ec18f204354c63d430e9999cd	2	No	0xe4a7ee658d55a32e112a472c42baea7085f234fd	2	No	0xcdb0c8d309deffc90cbb5d7a46de07139f5aee08	3	No	0x04eb44eb89bc44dc5b9c32e4c3394de52202181e	1	No	0xfec96efee9f1752b5ba19dcfc8afdfb7bd25b977	2	No	0x15cfc0e6b7e0b67632e0672cee7b0a66cc643852	2	No	0x5cf8543018176520882b236fb00a3d0f9cb44dbe	1	No
0x1e7b01452c53bb7fad6de9ae14af120c0db89ffc	1	No	0x307b43bf201bf2732f0230522cc170955a945d36	2	No	0x3bbfedf29b0168128cb078b6f45c8e0a1ba10749	2	No	0x489a832e6065589da129ab75bdc94aa8d04c57bf	3	No	0xac94238edaf5e8a02130c72968169468d7d1d557	1	No	0x4446d1126a27d08c81c07f28b66081d8b55bb2ee	2	No	0xe5d9d80aa1c4e7d8925f3163deb00180d057605d	2	No	0xd1d2eca3a63c03ec2e6d1791dc12aef04595be6e	1	No
0x8e1f2748157d0f389afcd642c56960c5b9223917	1	No	0x9350a6090d82fe906a0a766a91d008bbc85111c5	2	No	0x96716b38ba8aa9e6d628f96e28f4c7a932bf1c5c	2	No	0x425c740e89dee10945376f3cd344fbd1f00193da	3	No	0x04208f7e2fcde5e8033b603691db523549d3ae00	1	No	0x56f30f9c4d2c08295d182c7f0ab940b999599505	2	No	0xdffa2ef59061e503a9359b04282079a5fb67f852	2	No	0xf87b8310a15b3f19deafd2b2cc2a5adcdf106a39	1	No
0x8bfcb0850a01995f42cba17263a3b685c0a2bf8c	1	No	0x0749c6fe1339ed3cf8646f0d9c33e7f99f7b35ba	2	No	0xe9e32660a39083abf4686b3619e2b2b2789976c3	2	No	0x19be0e413efdfaac8e3865d67c34be29e398ae8c	3	No	0x811182755b99ca054c8e37090e0ba904bfb0c5a4	1	No	0xa1d70528d0b181848d18aa1a3f945bc40d711ef7	2	No	0x3df424411ba62b75b5ffb85ffd6de489ecce5674	2	No	0x6ec5ec42e79f57d42e80b6d8ba113903accda539	1	No
0xc845a7534e6bce4c5dbd1074dd89e666185957c7	1	No	0xe4c6f37ba68112198c94f704bef98bed9d1e3eea	2	No	0x1dc5624c12880659ec18465f8b629205dbfcafce	2	No	0x3c2421d0f429c2788712053b178f03363be68e6b	3	No	0x9b00d521565307627acf63abfceaa19c6bc8ee16	1	No	0x97451ea8d07755efe823ebf16aa1c6393b398177	2	No	0x8220f9a1267c1c4378b2c3e0307b9b712398becf	2	No	0x45790ee29f2925651468fbbcc7e4fb0ef64dd47a	1	No
0x220ba45e759d178036fd4e3d4538ecbc92062650	1	No	0xc32b4ed5c858cb0aac4ea066dff894de9966648d	2	No	0x8a74943ea0be6fbd0bfd3f63057e928d0eff4193	2	No	0x5ef397f941e8e41117cf0cd46e4dc192adf805b0	3	No	0x64d33d30e5275b81e8c58f1bbf72815b90b34f2b	1	No	0x35e19cb72e6b26d2d6d8c928649618cf27af4e57	2	No	0x00fb2499403afeccd48f0fb29da41cde8c113d4b	2	No	0x66d647e1c1f7221c6d54910755a1ed645460f8b9	1	No
0x1ad010982d47d1542355d53a7b1a0fcabb80a83a	1	No	0x2b78ca611c0a94e4812af03af9a024235660b513	2	No	0x1337eb4e414e1db23ab00a032fea0e24e7b9ab11	2	No	0x866c521883bc8cb7c59769e2a06ef38cc685915e	3	No	0xa29e048a53f8ceb8bbf59678f9d28e02f88553bc	1	No	0xed7bd1a2bf9f6ae3d84852ac835032a0cce51031	2	No	0x281649e3afb50abcd283dbab4022666b6e09b86f	2	No	0x71e1a74da1998dcaeccbabaa0ffc76a66d51458c	1	No
0x9827ca7ee83232d81ef976dbb5e6167cae156f76	1	No	0x40b627041b5fae3384378dd6daef28781cf56cf4	2	No	0xd373602c1484d6dc4c38e5d623f406db7ccbadc3	2	No	0xedba24cb95f4aca06c22af6a0f1b8dffa9d38299	3	No	0xca68fdebce1a0f7ae0001d13927c325be1fe29d1	1	No	0x29beb3cd05a500432e6b5c9aa64106513f0aac29	2	No	0xacc9fa8eca5232a1730eefab8d50ca4b124b74b2	2	No	0x80f10e97c387795accc57a75b797101afa8b83a2	1	No
0xd25441b759b85f3089982070cb4fe13947ee7a2d	1	No	0x2d121171e5b6345dbf29df04fd4226c1a61ed641	2	No	0x97eda119ee3afc2863e5495b925ce5d8937bc3a1	2	No	0x74d70a9300b6b23d987d60e0bda3e44c4b2fd6ba	3	No	0x5947f324c912151f04c7fdc2ce909cffe724ee6f	1	No	0x3de2a570f4a75001f7aebc0ea7a1082a0c042813	2	No	0x457a1e7eb477a5ff5aa9f364010ac94b9864394b	2	No	0x002f5a1947d7c627c9aa1683b7b943857671f018	1	No
0x1c1a4f2dc47772bf312c85e7e272d6e30c846d87	1	No	0x2a3aaa766964674c81d4167286a07acef8068cd0	2	No	0xab0dc11a5358a9d35b8b10538abbf24b842918bc	2	No	0xf634c7d753bfbddb987820a5ebd30116647fbe25	2	No	0xa998ea0cc44770aa7ebb156fda417728751da524	1	No	0x7b9c3dc0e4ae0b2a25d4809a16386b2f402fc888	2	No	0xfa5f446a75cfcf5d68857d7fc3b9cf3ad9efdedb	2	No	0xedb31a8564cc373bf36ab62cd1a77b5f6f4fd35a	1	No
0xb4374bd294601a2b69dc6c0de1243f047ebe6e29	1	No	0x2e21aaa167805757a0307d60631bdb43b7fb4ae1	2	No	0xd9fcc3651db034c719cc744b7872007e44ffcf93	2	No	0xaf469c4a0914938e6149cf621c54fb4b1ec0c202	2	No	0x2642a3404ab040fa88ae8b73972910de9ddf6f65	1	No	0x548eaadd48992cbdbb89201346238bf187768207	2	No	0x0742441b8e5676a8e41ac015a0f957e2e45be16b	2	No	0xe17564ea15a462270a3268d56d7f158b59f2efb4	1	No
0xb3d264380ffcf9e764a16ee9addd08bdcf46093f	1	No	0x6cad070b4bf4439ab572a49b6724ad7d93b2eee4	2	No	0x3bb410194bb5258a26cee163c9c4aeaefc7667f9	2	No	0x563415679588e508c0c8f0a729c9bf898406e9b5	2	No	0xf22e7deae4b8063b21ec585f0e7d02364153aa18	1	No	0x0fe2f624fee1b1a2ee4f6cf0717521999fd772ea	2	No	0xfda13ffab1d19b97094580afc05a8a7c1427e0ca	2	No	0xddb710ff48a066ed6fa8c2a9b7768156f9eb91f4	1	No
0xf6a7ac57755d77f90b66a7bc7c57febada87f24d	1	No	0x1351d2cf237dc34eeec11f0e3740f0245f61a54e	2	No	0x37f11f9d0749a053dfe6243a4c1d294ea293ec12	2	No	0xec1c5f91ff6ca0351d0be13c88b5d9553ebc03a6	2	No	0xd467c54304c8c47fd54d51e8e12da57c8f9663a9	1	No	0xbf45cafec3ac7095f33e0370a30a9792a3b724fc	2	No	0x9b93c9e2f1ffae0c5b6cbbc0d2736d778c4e06e4	2	No	0xb3d6122a2ac3e7595eeb78e8deed85db56ce0272	1	No
0x22cbfa24d5984e852b19fcbd3fd4dc256cf213ad	1	No	0x0bdbd5bf63c9a04bbd26944b319c97f50ff1803a	2	No	0xb49806cf8dcdb108d318d6f4f7ab087851445d94	2	No	0xcd00f5fa85afbb6a3e16747b2fe28d2cd1ef7517	2	No	0x7d4a28ce9ceeeac7edb34b24e087c38101a18e20	1	No	0x070ed87babe664d8efb57f85440d296cf5bd5884	2	No	0xba83245913a149572a4aff9e64ea8e31ff793aa8	2	No	0x49faa17f217089cd949b497398dda83b3e986a50	1	No
